index,sex,area,effective_sample_size,data_type,value,standard_error,age_start,age_end,year_start,year_end
2876,female,TWN,87.0,p,0.011494252873563218,0.011428003025660409,75,79,2008,2008
2877,,TWN,51.0,p,0.0392156862745098,0.027180520787594985,80,84,2008,2008
2878,male,TWN,30.0,p,0.06666666666666668,0.04554200340426488,80,84,2008,2008
2879,female,TWN,21.0,p,0.0,0.0,80,84,2008,2008
2880,,TWN,27.0,p,0.1851851851851852,0.07475679886660473,85,95,2008,2008
2881,male,TWN,21.0,p,0.19047619047619047,0.08568908674689879,85,95,2008,2008
2882,female,TWN,6.0,p,0.16666666666666666,0.15214515486254615,85,95,2008,2008
2913,,SGP,3265.0,p,0.007044410413476264,0.001463678335967306,40,80,2004,2006
2914,male,SGP,1570.0,p,0.01019108280254777,0.002534755184080415,40,80,2004,2006
2915,female,SGP,1695.0,p,0.0041297935103244855,0.001557688764374559,40,80,2004,2006
2916,,SGP,812.0,p,0.0,0.0,40,49,2004,2006
2917,male,SGP,379.0,p,0.0,0.0,40,49,2004,2006
2918,female,SGP,433.0,p,0.0,0.0,40,49,2004,2006
2919,,SGP,954.0,p,0.0020964360587002093,0.001480849455411752,50,59,2004,2006
2920,male,SGP,429.0,p,0.002331002331002331,0.002328283960012252,50,59,2004,2006
2921,female,SGP,525.0,p,0.0019047619047619048,0.001902946981143707,50,59,2004,2006
2922,,SGP,777.0,p,0.003861003861003861,0.002224844075108327,60,69,2004,2006
2923,male,SGP,375.0,p,0.005333333333333333,0.0037611660918351326,60,69,2004,2006
2924,female,SGP,402.0,p,0.0024875621890547268,0.002484466279716939,60,69,2004,2006
2925,,SGP,722.0,p,0.024930747922437674,0.00580252186678303,70,80,2004,2006
2926,male,SGP,387.0,p,0.033591731266149866,0.009158851757789816,70,80,2004,2006
2927,female,SGP,335.0,p,0.01492537313432836,0.006624830354601693,70,80,2004,2006
2958,,SGP,3265.0,p,0.007044410413476264,0.001463678335967306,40,80,2004,2006
2959,male,SGP,1570.0,p,0.01019108280254777,0.002534755184080415,40,80,2004,2006
2960,female,SGP,1695.0,p,0.0041297935103244855,0.001557688764374559,40,80,2004,2006
2961,,SGP,812.0,p,0.0,0.0,40,49,2004,2006
2962,male,SGP,379.0,p,0.0,0.0,40,49,2004,2006
2963,female,SGP,433.0,p,0.0,0.0,40,49,2004,2006
2964,,SGP,954.0,p,0.0020964360587002093,0.001480849455411752,50,59,2004,2006
2965,male,SGP,429.0,p,0.002331002331002331,0.002328283960012252,50,59,2004,2006
2966,female,SGP,525.0,p,0.0019047619047619048,0.001902946981143707,50,59,2004,2006
2967,,SGP,777.0,p,0.003861003861003861,0.002224844075108327,60,69,2004,2006
2968,male,SGP,375.0,p,0.005333333333333333,0.0037611660918351326,60,69,2004,2006
2969,female,SGP,402.0,p,0.0024875621890547268,0.002484466279716939,60,69,2004,2006
2970,,SGP,722.0,p,0.024930747922437674,0.00580252186678303,70,80,2004,2006
2971,male,SGP,387.0,p,0.033591731266149866,0.009158851757789816,70,80,2004,2006
2972,female,SGP,335.0,p,0.01492537313432836,0.006624830354601693,70,80,2004,2006
3009,,IND,4266.0,p,0.012423816221284576,0.0016959083859639419,60,95,2005,2007
3010,male,IND,2104.0,p,0.0123574144486692,0.0024084677888109762,60,95,2005,2007
3011,female,IND,2162.0,p,0.012488436632747455,0.002388346242082775,60,95,2005,2007
3012,,IND,1763.0,p,0.006806579693703914,0.0019581918000241678,60,64,2005,2007
3013,,IND,1207.0,p,0.0115990057995029,0.003081934003666274,65,69,2005,2007
3014,,IND,760.0,p,0.014473684210526316,0.004332283443717746,70,74,2005,2007
3015,,IND,339.0,p,0.032448377581120944,0.009623514768520032,75,79,2005,2007
3016,,IND,197.0,p,0.02538071065989848,0.011205629972368788,80,95,2005,2007
3017,,IND,2970.0,p,0.007407407407407408,0.0015734045655536534,60,69,2005,2007
3018,,IND,2970.0,p,0.007407407407407408,0.0015734045655536534,70,95,2005,2007
3019,,IND,1296.0,p,0.00308641975308642,0.0015408265394042714,60,69,2005,2007
3020,,IND,1296.0,p,0.003858024691358025,0.0017220296345811508,70,95,2005,2007
3021,,IND,4266.0,p,0.012423816221284576,0.0016959083859639419,60,95,2005,2007
3022,male,IND,2104.0,p,0.0123574144486692,0.0024084677888109762,60,95,2005,2007
3023,female,IND,2162.0,p,0.012488436632747455,0.002388346242082775,60,95,2005,2007
3024,,IND,1763.0,p,0.006806579693703914,0.0019581918000241678,60,64,2005,2007
3025,,IND,1207.0,p,0.0115990057995029,0.003081934003666274,65,69,2005,2007
3026,,IND,760.0,p,0.014473684210526316,0.004332283443717746,70,74,2005,2007
3027,,IND,339.0,p,0.032448377581120944,0.009623514768520032,75,79,2005,2007
3028,,IND,197.0,p,0.02538071065989848,0.011205629972368788,80,95,2005,2007
3029,,IND,2970.0,p,0.007407407407407408,0.0015734045655536534,60,69,2005,2007
3030,,IND,2970.0,p,0.007407407407407408,0.0015734045655536534,70,95,2005,2007
3031,,IND,1296.0,p,0.00308641975308642,0.0015408265394042714,60,69,2005,2007
3032,,IND,1296.0,p,0.003858024691358025,0.0017220296345811508,70,95,2005,2007
3038,,USA,2391.0,p,0.02843998327059808,0.003399458134679403,65,84,1993,1995
3039,male,USA,1023.0,p,0.03128054740957967,0.005442499099228168,65,84,1993,1995
3040,female,USA,1368.0,p,0.02631578947368421,0.004327870096780396,65,84,1993,1995
3041,,USA,1776.0,p,0.03322072072072072,0.004252523392078904,65,84,1993,1995
3042,,USA,615.0,p,0.014634146341463415,0.004842224192013796,65,84,1993,1995
3071,,USA,5482.0,p,0.008026267785479753,0.0012051396992896713,40,95,2005,2008
3072,male,USA,2750.0,p,0.0050909090909090895,0.0013571349146488635,40,95,2005,2008
3073,female,USA,2732.0,p,0.009882869692532943,0.0018925374155852124,40,95,2005,2008
3074,,USA,2815.0,p,0.0,0.0,40,59,2005,2008
3075,,USA,2667.0,p,0.022122234720659918,0.002848034696357301,60,95,2005,2008
3076,,USA,2947.0,p,0.013912453342382084,0.0021575930254602704,40,95,2005,2008
3077,,USA,1368.0,p,0.0,0.0,40,59,2005,2008
3078,,USA,1579.0,p,0.025965801139962004,0.004002182614714274,60,95,2005,2008
3079,,USA,1114.0,p,0.0017953321364452427,0.0012683514367532699,40,95,2005,2008
3080,,USA,605.0,p,0.0,0.0,40,59,2005,2008
3081,,USA,509.0,p,0.003929273084479371,0.002772951693646779,60,95,2005,2008
3082,,USA,848.0,p,0.0011792452830188679,0.0011785497681939773,40,95,2005,2008
3083,,USA,505.0,p,0.0,0.0,40,59,2005,2008
3084,,USA,343.0,p,0.002915451895043732,0.002911198863027326,60,95,2005,2008
3085,,USA,5482.0,p,0.002918642831083546,0.0007285951201884143,40,95,2005,2008
3086,male,USA,2750.0,p,0.002909090909090909,0.0010270218372775374,40,95,2005,2008
3087,female,USA,2732.0,p,0.002928257686676428,0.0010337785164542266,40,95,2005,2008
3088,,USA,2815.0,p,0.0,0.0,40,59,2005,2008
3089,,USA,2667.0,p,0.008998875140607425,0.0018286040566384786,60,95,2005,2008
3090,,USA,2947.0,p,0.005429250084832033,0.0013536229118787384,40,95,2005,2008
3091,,USA,1368.0,p,0.0,0.0,40,59,2005,2008
3092,,USA,1579.0,p,0.010132995566814441,0.002520381512539461,60,95,2005,2008
3093,,USA,1114.0,p,0.0,0.0,40,95,2005,2008
3094,,USA,605.0,p,0.0,0.0,40,59,2005,2008
3095,,USA,509.0,p,0.0,0.0,60,95,2005,2008
3096,,USA,848.0,p,0.0011792452830188679,0.0011785497681939773,40,95,2005,2008
3097,,USA,505.0,p,0.0,0.0,40,59,2005,2008
3098,,USA,343.0,p,0.002915451895043732,0.002911198863027326,60,95,2005,2008
3099,,USA,5482.0,p,0.004925209777453484,0.0009455199849680687,40,95,2005,2008
3100,male,USA,2750.0,p,0.006909090909090909,0.0015795690288983404,40,95,2005,2008
3101,female,USA,2732.0,p,0.0018301610541727675,0.0008177235937656943,40,95,2005,2008
3102,,USA,2815.0,p,0.0,0.0,40,59,2005,2008
3103,,USA,2667.0,p,0.013873265841769778,0.002264874868281665,60,95,2005,2008
3104,,USA,2947.0,p,0.00848320325755005,0.0016894288503899002,40,95,2005,2008
3105,,USA,1368.0,p,0.0,0.0,40,59,2005,2008
3106,,USA,1579.0,p,0.015832805573147563,0.003141393324751286,60,95,2005,2008
3107,,USA,1114.0,p,0.0017953321364452427,0.0012683514367532699,40,95,2005,2008
3108,,USA,605.0,p,0.0,0.0,40,59,2005,2008
3109,,USA,509.0,p,0.003929273084479371,0.002772951693646779,60,95,2005,2008
3110,,USA,848.0,p,0.0,0.0,40,95,2005,2008
3111,,USA,505.0,p,0.0,0.0,40,59,2005,2008
3112,,USA,343.0,p,0.0,0.0,60,95,2005,2008
3113,,ESP,2132.0,p,0.03330206378986867,0.0038858619680949033,65,95,2011,2011
3114,male,ESP,840.0,p,0.034523809523809526,0.006299273966079746,65,95,2011,2011
3115,female,ESP,1292.0,p,0.031733746130030965,0.004876708677819202,65,95,2011,2011
3116,,ESP,472.0,p,0.006355932203389831,0.003657918717188612,65,69,2011,2011
3117,,ESP,506.0,p,0.017786561264822136,0.005875890228271236,70,74,2011,2011
3118,,ESP,605.0,p,0.0231404958677686,0.006112581973120658,75,79,2011,2011
3119,,ESP,549.0,p,0.08378870673952643,0.01182508828145468,80,95,2011,2011
3120,,ESP,2132.0,p,0.017823639774859287,0.0028654928982175393,65,95,2011,2011
3121,male,ESP,840.0,p,0.023809523809523808,0.005260208938622243,65,95,2011,2011
3122,female,ESP,1292.0,p,0.01393188854489164,0.003260822778189867,65,95,2011,2011
3123,,ESP,472.0,p,0.006355932203389831,0.003657918717188612,65,69,2011,2011
3124,,ESP,506.0,p,0.01383399209486166,0.0051924642792860855,70,74,2011,2011
3125,,ESP,605.0,p,0.004958677685950414,0.002855786991604412,75,79,2011,2011
3126,,ESP,549.0,p,0.04553734061930783,0.008897687142287029,80,95,2011,2011
3127,,ESP,2132.0,p,0.015478424015009382,0.0026735135447618066,65,95,2011,2011
3128,male,ESP,840.0,p,0.010714285714285714,0.0035522443937933313,65,95,2011,2011
3129,female,ESP,1292.0,p,0.018575851393188854,0.0037563969317457604,65,95,2011,2011
3130,,ESP,472.0,p,0.00211864406779661,0.002116398551460512,65,69,2011,2011
3131,,ESP,506.0,p,0.003952569169960474,0.002789359499389119,70,74,2011,2011
3132,,ESP,605.0,p,0.01818181818181818,0.005431959247985118,75,79,2011,2011
3133,,ESP,549.0,p,0.04007285974499089,0.008370629725289716,80,95,2011,2011
3134,,ESP,2132.0,p,0.03330206378986867,0.0038858619680949033,65,95,2011,2011
3135,male,ESP,840.0,p,0.034523809523809526,0.006299273966079746,65,95,2011,2011
3136,female,ESP,1292.0,p,0.031733746130030965,0.004876708677819202,65,95,2011,2011
3137,,ESP,472.0,p,0.006355932203389831,0.003657918717188612,65,69,2011,2011
3138,,ESP,506.0,p,0.017786561264822136,0.005875890228271236,70,74,2011,2011
3139,,ESP,605.0,p,0.0231404958677686,0.006112581973120658,75,79,2011,2011
3140,,ESP,549.0,p,0.08378870673952643,0.01182508828145468,80,95,2011,2011
3141,,ESP,2132.0,p,0.017823639774859287,0.0028654928982175393,65,95,2011,2011
3142,male,ESP,840.0,p,0.023809523809523808,0.005260208938622243,65,95,2011,2011
3143,female,ESP,1292.0,p,0.01393188854489164,0.003260822778189867,65,95,2011,2011
3144,,ESP,472.0,p,0.006355932203389831,0.003657918717188612,65,69,2011,2011
3145,,ESP,506.0,p,0.01383399209486166,0.0051924642792860855,70,74,2011,2011
3146,,ESP,605.0,p,0.004958677685950414,0.002855786991604412,75,79,2011,2011
3147,,ESP,549.0,p,0.04553734061930783,0.008897687142287029,80,95,2011,2011
3148,,ESP,2132.0,p,0.015478424015009382,0.0026735135447618066,65,95,2011,2011
3149,male,ESP,840.0,p,0.010714285714285714,0.0035522443937933313,65,95,2011,2011
3150,female,ESP,1292.0,p,0.018575851393188854,0.0037563969317457604,65,95,2011,2011
3151,,ESP,472.0,p,0.00211864406779661,0.002116398551460512,65,69,2011,2011
3152,,ESP,506.0,p,0.003952569169960474,0.002789359499389119,70,74,2011,2011
3153,,ESP,605.0,p,0.01818181818181818,0.005431959247985118,75,79,2011,2011
3154,,ESP,549.0,p,0.04007285974499089,0.008370629725289716,80,95,2011,2011
3179,,USA,986.0,p,0.013184584178498986,0.003632559393457596,48,82,1992,1995
3180,male,USA,393.0,p,0.015267175572519085,0.00618503671713086,48,82,1992,1995
3181,female,USA,593.0,p,0.011804384485666104,0.004435226341743667,48,82,1992,1995
3182,,USA,428.0,p,0.014018691588785048,0.005682850055605403,48,59,1992,1995
3183,male,USA,186.0,p,0.010752688172043013,0.007562310290562068,48,59,1992,1995
3184,female,USA,242.0,p,0.016528925619834708,0.008195876870500161,48,59,1992,1995
3185,,USA,365.0,p,0.0136986301369863,0.006084108576966618,60,69,1992,1995
3186,male,USA,140.0,p,0.028571428571428567,0.014080153722988034,60,69,1992,1995
3187,female,USA,225.0,p,0.004444444444444445,0.004434556902843189,60,69,1992,1995
3188,,USA,193.0,p,0.010362694300518135,0.007289466055540802,70,82,1992,1995
3189,male,USA,67.0,p,0.0,0.0,70,82,1992,1995
3190,female,USA,126.0,p,0.015873015873015872,0.01113448213352701,70,82,1992,1995
3191,,USA,986.0,p,0.010141987829614604,0.0031908731267209878,48,82,1992,1995
3192,male,USA,393.0,p,0.010178117048346057,0.005063093770461803,48,82,1992,1995
3193,female,USA,593.0,p,0.010118043844856659,0.004109723802918337,48,82,1992,1995
3194,,USA,428.0,p,0.009345794392523364,0.004651009969631068,48,59,1992,1995
3195,male,USA,186.0,p,0.005376344086021507,0.0053618720703066435,48,59,1992,1995
3196,female,USA,242.0,p,0.012396694214876032,0.007112733369181627,48,59,1992,1995
3197,,USA,365.0,p,0.010958904109589041,0.005449344947514554,60,69,1992,1995
3198,male,USA,140.0,p,0.021428571428571432,0.012238518746477113,60,69,1992,1995
3199,female,USA,225.0,p,0.004444444444444445,0.004434556902843189,60,69,1992,1995
3200,,USA,193.0,p,0.010362694300518135,0.007289466055540802,70,82,1992,1995
3201,male,USA,67.0,p,0.0,0.0,70,82,1992,1995
3202,female,USA,126.0,p,0.015873015873015872,0.01113448213352701,70,82,1992,1995
3203,,USA,986.0,p,0.003042596348884381,0.0017539694061846636,48,82,1992,1995
3204,male,USA,393.0,p,0.005089058524173028,0.0035893396046817326,48,82,1992,1995
3205,female,USA,593.0,p,0.0016863406408094436,0.0016849181684847627,48,82,1992,1995
3206,,USA,428.0,p,0.004672897196261682,0.003296508074631316,48,59,1992,1995
3207,male,USA,186.0,p,0.005376344086021507,0.0053618720703066435,48,59,1992,1995
3208,female,USA,242.0,p,0.004132231404958678,0.004123684898591313,48,59,1992,1995
3209,,USA,365.0,p,0.0027397260273972607,0.002735970403935527,60,69,1992,1995
3210,male,USA,140.0,p,0.0071428571428571435,0.007117301221417066,60,69,1992,1995
3211,female,USA,225.0,p,0.0,0.0,60,69,1992,1995
3212,,USA,193.0,p,0.0,0.0,70,82,1992,1995
3213,male,USA,67.0,p,0.0,0.0,70,82,1992,1995
3214,female,USA,126.0,p,0.0,0.0,70,82,1992,1995
3239,,USA,986.0,p,0.013184584178498986,0.003632559393457596,48,82,1992,1995
3240,male,USA,393.0,p,0.015267175572519085,0.00618503671713086,48,82,1992,1995
3241,female,USA,593.0,p,0.011804384485666104,0.004435226341743667,48,82,1992,1995
3242,,USA,428.0,p,0.014018691588785048,0.005682850055605403,48,59,1992,1995
3243,male,USA,186.0,p,0.010752688172043013,0.007562310290562068,48,59,1992,1995
3244,female,USA,242.0,p,0.016528925619834708,0.008195876870500161,48,59,1992,1995
3245,,USA,365.0,p,0.0136986301369863,0.006084108576966618,60,69,1992,1995
3246,male,USA,140.0,p,0.028571428571428567,0.014080153722988034,60,69,1992,1995
3247,female,USA,225.0,p,0.004444444444444445,0.004434556902843189,60,69,1992,1995
3248,,USA,193.0,p,0.010362694300518135,0.007289466055540802,70,82,1992,1995
3249,male,USA,67.0,p,0.0,0.0,70,82,1992,1995
3250,female,USA,126.0,p,0.015873015873015872,0.01113448213352701,70,82,1992,1995
3251,,USA,986.0,p,0.010141987829614604,0.0031908731267209878,48,82,1992,1995
3252,male,USA,393.0,p,0.010178117048346057,0.005063093770461803,48,82,1992,1995
3253,female,USA,593.0,p,0.010118043844856659,0.004109723802918337,48,82,1992,1995
3254,,USA,428.0,p,0.009345794392523364,0.004651009969631068,48,59,1992,1995
3255,male,USA,186.0,p,0.005376344086021507,0.0053618720703066435,48,59,1992,1995
3256,female,USA,242.0,p,0.012396694214876032,0.007112733369181627,48,59,1992,1995
3257,,USA,365.0,p,0.010958904109589041,0.005449344947514554,60,69,1992,1995
3258,male,USA,140.0,p,0.021428571428571432,0.012238518746477113,60,69,1992,1995
3259,female,USA,225.0,p,0.004444444444444445,0.004434556902843189,60,69,1992,1995
3260,,USA,193.0,p,0.010362694300518135,0.007289466055540802,70,82,1992,1995
3261,male,USA,67.0,p,0.0,0.0,70,82,1992,1995
3262,female,USA,126.0,p,0.015873015873015872,0.01113448213352701,70,82,1992,1995
3263,,USA,986.0,p,0.003042596348884381,0.0017539694061846636,48,82,1992,1995
3264,male,USA,393.0,p,0.005089058524173028,0.0035893396046817326,48,82,1992,1995
3265,female,USA,593.0,p,0.0016863406408094436,0.0016849181684847627,48,82,1992,1995
3266,,USA,428.0,p,0.004672897196261682,0.003296508074631316,48,59,1992,1995
3267,male,USA,186.0,p,0.005376344086021507,0.0053618720703066435,48,59,1992,1995
3268,female,USA,242.0,p,0.004132231404958678,0.004123684898591313,48,59,1992,1995
3269,,USA,365.0,p,0.0027397260273972607,0.002735970403935527,60,69,1992,1995
3270,male,USA,140.0,p,0.0071428571428571435,0.007117301221417066,60,69,1992,1995
3271,female,USA,225.0,p,0.0,0.0,60,69,1992,1995
3272,,USA,193.0,p,0.0,0.0,70,82,1992,1995
3273,male,USA,67.0,p,0.0,0.0,70,82,1992,1995
3274,female,USA,126.0,p,0.0,0.0,70,82,1992,1995
3282,,IND,4711.0,p,0.0014858841010401188,0.0005611940013668281,30,100,2011,2011
3283,,IND,1646.0,p,0.0,0.0,30,40,2011,2011
3284,,IND,1148.0,p,0.0,0.0,41,50,2011,2011
3285,,IND,865.0,p,0.0,0.0,51,60,2011,2011
3286,,IND,702.0,p,0.0056980056980056966,0.002840874436292368,61,70,2011,2011
3287,,IND,156.0,p,0.019230769230769232,0.010995612978785877,71,80,2011,2011
3288,,IND,25.0,p,0.0,0.0,81,100,2011,2011
3296,,IND,4711.0,p,0.0014858841010401188,0.0005611940013668281,30,100,2011,2011
3297,,IND,1646.0,p,0.0,0.0,30,40,2011,2011
3298,,IND,1148.0,p,0.0,0.0,41,50,2011,2011
3299,,IND,865.0,p,0.0,0.0,51,60,2011,2011
3300,,IND,702.0,p,0.0056980056980056966,0.002840874436292368,61,70,2011,2011
3301,,IND,156.0,p,0.019230769230769232,0.010995612978785877,71,80,2011,2011
3302,,IND,25.0,p,0.0,0.0,81,100,2011,2011
3321,,CHN,6581.0,p,0.000607810363166692,0.00030381280918559417,30,95,2006,2007
3322,male,CHN,3062.0,p,0.0009797517962116264,0.0005653827921929118,30,95,2006,2007
3323,female,CHN,3519.0,p,0.0002841716396703609,0.00028413126004107414,30,95,2006,2007
3324,,CHN,1120.0,p,0.0,0.0,30,39,2006,2007
3325,male,CHN,549.0,p,0.0,0.0,30,39,2006,2007
3326,female,CHN,671.0,p,0.0,0.0,30,39,2006,2007
3327,,CHN,1312.0,p,0.0,0.0,40,49,2006,2007
3328,male,CHN,597.0,p,0.0,0.0,40,49,2006,2007
3329,female,CHN,715.0,p,0.0,0.0,40,49,2006,2007
3330,,CHN,2438.0,p,0.00041017227235438887,0.000410088143080126,50,59,2006,2007
3331,male,CHN,1134.0,p,0.0008818342151675485,0.0008814453136204461,50,59,2006,2007
3332,female,CHN,1304.0,p,0.0,0.0,50,59,2006,2007
3333,,CHN,1071.0,p,0.0009337068160597573,0.0009332708100513652,60,69,2006,2007
3334,male,CHN,537.0,p,0.00186219739292365,0.0018604626953949177,60,69,2006,2007
3335,female,CHN,534.0,p,0.0,0.0,60,69,2006,2007
3336,,CHN,540.0,p,0.003703703703703704,0.002614059664717243,70,95,2006,2007
3337,male,CHN,235.0,p,0.00425531914893617,0.00424625562608155,70,95,2006,2007
3338,female,CHN,295.0,p,0.003389830508474576,0.003384080155719355,70,95,2006,2007
3339,,CHN,6581.0,p,0.000607810363166692,0.00030381280918559417,30,95,2006,2007
3340,male,CHN,3062.0,p,0.0009797517962116264,0.0005653827921929118,30,95,2006,2007
3341,female,CHN,3519.0,p,0.0002841716396703609,0.00028413126004107414,30,95,2006,2007
3342,,CHN,1120.0,p,0.0,0.0,30,39,2006,2007
3343,male,CHN,549.0,p,0.0,0.0,30,39,2006,2007
3344,female,CHN,671.0,p,0.0,0.0,30,39,2006,2007
3345,,CHN,1312.0,p,0.0,0.0,40,49,2006,2007
3346,male,CHN,597.0,p,0.0,0.0,40,49,2006,2007
3347,female,CHN,715.0,p,0.0,0.0,40,49,2006,2007
3348,,CHN,2438.0,p,0.00041017227235438887,0.000410088143080126,50,59,2006,2007
3349,male,CHN,1134.0,p,0.0008818342151675485,0.0008814453136204461,50,59,2006,2007
3350,female,CHN,1304.0,p,0.0,0.0,50,59,2006,2007
3351,,CHN,1071.0,p,0.0009337068160597573,0.0009332708100513652,60,69,2006,2007
3352,male,CHN,537.0,p,0.00186219739292365,0.0018604626953949177,60,69,2006,2007
3353,female,CHN,534.0,p,0.0,0.0,60,69,2006,2007
3354,,CHN,540.0,p,0.003703703703703704,0.002614059664717243,70,95,2006,2007
3355,male,CHN,235.0,p,0.00425531914893617,0.00424625562608155,70,95,2006,2007
3356,female,CHN,295.0,p,0.003389830508474576,0.003384080155719355,70,95,2006,2007
3357,,CHN,6581.0,p,0.0,0.0,30,95,2006,2007
3358,male,CHN,3062.0,p,0.0,0.0,30,95,2006,2007
3359,female,CHN,3519.0,p,0.0,0.0,30,95,2006,2007
3360,,CHN,1120.0,p,0.0,0.0,30,39,2006,2007
3361,male,CHN,549.0,p,0.0,0.0,30,39,2006,2007
3362,female,CHN,671.0,p,0.0,0.0,30,39,2006,2007
3363,,CHN,1312.0,p,0.0,0.0,40,49,2006,2007
3364,male,CHN,597.0,p,0.0,0.0,40,49,2006,2007
3365,female,CHN,715.0,p,0.0,0.0,40,49,2006,2007
3366,,CHN,2438.0,p,0.0,0.0,50,59,2006,2007
3367,male,CHN,1134.0,p,0.0,0.0,50,59,2006,2007
3368,female,CHN,1304.0,p,0.0,0.0,50,59,2006,2007
3369,,CHN,1071.0,p,0.0,0.0,60,69,2006,2007
3370,male,CHN,537.0,p,0.0,0.0,60,69,2006,2007
3371,female,CHN,534.0,p,0.0,0.0,60,69,2006,2007
3372,,CHN,540.0,p,0.0,0.0,70,95,2006,2007
3373,male,CHN,235.0,p,0.0,0.0,70,95,2006,2007
3374,female,CHN,295.0,p,0.0,0.0,70,95,2006,2007
3393,,CHN,6581.0,p,0.000607810363166692,0.00030381280918559417,30,95,2006,2007
3394,male,CHN,3062.0,p,0.0009797517962116264,0.0005653827921929118,30,95,2006,2007
3395,female,CHN,3519.0,p,0.0002841716396703609,0.00028413126004107414,30,95,2006,2007
3396,,CHN,1120.0,p,0.0,0.0,30,39,2006,2007
3397,male,CHN,549.0,p,0.0,0.0,30,39,2006,2007
3398,female,CHN,671.0,p,0.0,0.0,30,39,2006,2007
3399,,CHN,1312.0,p,0.0,0.0,40,49,2006,2007
3400,male,CHN,597.0,p,0.0,0.0,40,49,2006,2007
3401,female,CHN,715.0,p,0.0,0.0,40,49,2006,2007
3402,,CHN,2438.0,p,0.00041017227235438887,0.000410088143080126,50,59,2006,2007
3403,male,CHN,1134.0,p,0.0008818342151675485,0.0008814453136204461,50,59,2006,2007
3404,female,CHN,1304.0,p,0.0,0.0,50,59,2006,2007
3405,,CHN,1071.0,p,0.0009337068160597573,0.0009332708100513652,60,69,2006,2007
3406,male,CHN,537.0,p,0.00186219739292365,0.0018604626953949177,60,69,2006,2007
3407,female,CHN,534.0,p,0.0,0.0,60,69,2006,2007
3408,,CHN,540.0,p,0.003703703703703704,0.002614059664717243,70,95,2006,2007
3409,male,CHN,235.0,p,0.00425531914893617,0.00424625562608155,70,95,2006,2007
3410,female,CHN,295.0,p,0.003389830508474576,0.003384080155719355,70,95,2006,2007
3411,,CHN,6581.0,p,0.000607810363166692,0.00030381280918559417,30,95,2006,2007
3412,male,CHN,3062.0,p,0.0009797517962116264,0.0005653827921929118,30,95,2006,2007
3413,female,CHN,3519.0,p,0.0002841716396703609,0.00028413126004107414,30,95,2006,2007
3414,,CHN,1120.0,p,0.0,0.0,30,39,2006,2007
3415,male,CHN,549.0,p,0.0,0.0,30,39,2006,2007
3416,female,CHN,671.0,p,0.0,0.0,30,39,2006,2007
3417,,CHN,1312.0,p,0.0,0.0,40,49,2006,2007
3418,male,CHN,597.0,p,0.0,0.0,40,49,2006,2007
3419,female,CHN,715.0,p,0.0,0.0,40,49,2006,2007
3420,,CHN,2438.0,p,0.00041017227235438887,0.000410088143080126,50,59,2006,2007
3421,male,CHN,1134.0,p,0.0008818342151675485,0.0008814453136204461,50,59,2006,2007
3422,female,CHN,1304.0,p,0.0,0.0,50,59,2006,2007
3423,,CHN,1071.0,p,0.0009337068160597573,0.0009332708100513652,60,69,2006,2007
3424,male,CHN,537.0,p,0.00186219739292365,0.0018604626953949177,60,69,2006,2007
3425,female,CHN,534.0,p,0.0,0.0,60,69,2006,2007
3426,,CHN,540.0,p,0.003703703703703704,0.002614059664717243,70,95,2006,2007
3427,male,CHN,235.0,p,0.00425531914893617,0.00424625562608155,70,95,2006,2007
3428,female,CHN,295.0,p,0.003389830508474576,0.003384080155719355,70,95,2006,2007
3429,,CHN,6581.0,p,0.0,0.0,30,95,2006,2007
3430,male,CHN,3062.0,p,0.0,0.0,30,95,2006,2007
3431,female,CHN,3519.0,p,0.0,0.0,30,95,2006,2007
3432,,CHN,1120.0,p,0.0,0.0,30,39,2006,2007
3433,male,CHN,549.0,p,0.0,0.0,30,39,2006,2007
3434,female,CHN,671.0,p,0.0,0.0,30,39,2006,2007
3435,,CHN,1312.0,p,0.0,0.0,40,49,2006,2007
3436,male,CHN,597.0,p,0.0,0.0,40,49,2006,2007
3437,female,CHN,715.0,p,0.0,0.0,40,49,2006,2007
3438,,CHN,2438.0,p,0.0,0.0,50,59,2006,2007
3439,male,CHN,1134.0,p,0.0,0.0,50,59,2006,2007
3440,female,CHN,1304.0,p,0.0,0.0,50,59,2006,2007
3441,,CHN,1071.0,p,0.0,0.0,60,69,2006,2007
3442,male,CHN,537.0,p,0.0,0.0,60,69,2006,2007
3443,female,CHN,534.0,p,0.0,0.0,60,69,2006,2007
3444,,CHN,540.0,p,0.0,0.0,70,95,2006,2007
3445,male,CHN,235.0,p,0.0,0.0,70,95,2006,2007
3446,female,CHN,295.0,p,0.0,0.0,70,95,2006,2007
3479,,ITA,845.0,p,0.03431952662721893,0.006262662601727794,61,95,2005,2006
3480,male,ITA,388.0,p,0.0231958762886598,0.007641757842091534,61,95,2005,2006
3481,female,ITA,457.0,p,0.0437636761487965,0.009569327458395135,61,95,2005,2006
3482,,ITA,145.0,p,0.013793103448275862,0.00968569999803871,61,64,2005,2006
3483,,ITA,244.0,p,0.02868852459016393,0.010686572919622444,65,69,2005,2006
3484,,ITA,188.0,p,0.031914893617021274,0.012819602091286304,70,74,2005,2006
3485,,ITA,150.0,p,0.02666666666666667,0.013154354299509992,75,79,2005,2006
3486,,ITA,118.0,p,0.0847457627118644,0.025638278852014102,80,95,2005,2006
