index,sex,area,effective_sample_size,data_type,type,value,standard_error,age_start,age_end,year_start,year_end
1169,,Japan,1486.0,p,Any,0.09757738896366083,0.0076978629695462035,50,95,1998,1998
1170,male ,Japan,597.0,p,Any,0.09547738693467336,0.01202742925443138,50,95,1998,1998
1171,female,Japan,889.0,p,Any,0.09898762654668168,0.010016245316146376,50,95,1998,1998
1172,,Japan,440.0,p,Any,0.05909090909090909,0.011241074596168915,50,59,1998,1998
1173,male ,Japan,155.0,p,Any,0.03870967741935484,0.015494273300771343,50,59,1998,1998
1174,female,Japan,285.0,p,Any,0.07017543859649122,0.015131104992555038,50,59,1998,1998
1175,,Japan,565.0,p,Any,0.07787610619469026,0.011273857164273069,60,69,1998,1998
1176,male ,Japan,231.0,p,Any,0.09090909090909093,0.018914781331283614,60,69,1998,1998
1177,female,Japan,334.0,p,Any,0.0688622754491018,0.0138555704949216,60,69,1998,1998
1178,,Japan,391.0,p,Any,0.13043478260869565,0.017031755363990476,70,79,1998,1998
1179,male ,Japan,180.0,p,Any,0.11666666666666667,0.02392761718595337,70,79,1998,1998
1180,female,Japan,211.0,p,Any,0.14218009478672985,0.024042312171768537,70,79,1998,1998
1181,,Japan,90.0,p,Any,0.26666666666666666,0.04661372658534007,80,95,1998,1998
1182,male ,Japan,32.0,p,Any,0.28125,0.07948042948974922,80,95,1998,1998
1183,female,Japan,58.0,p,Any,0.25862068965517243,0.05749603112801239,80,95,1998,1998
1184,,Japan,1486.0,p,Early to intermediate,0.08882907133243607,0.00738019919244895,50,95,1998,1998
1185,male ,Japan,597.0,p,Early to intermediate,0.07872696817420435,0.01102221243346722,50,95,1998,1998
1186,female,Japan,889.0,p,Early to intermediate,0.09561304836895387,0.00986245071103604,50,95,1998,1998
1187,,Japan,440.0,p,Early to intermediate,0.054545454545454536,0.010826130838884505,50,59,1998,1998
1188,male ,Japan,155.0,p,Early to intermediate,0.03870967741935484,0.015494273300771343,50,59,1998,1998
1189,female,Japan,285.0,p,Early to intermediate,0.06315789473684211,0.014408693169037954,50,59,1998,1998
1190,,Japan,565.0,p,Early to intermediate,0.06548672566371681,0.01040746961379453,60,69,1998,1998
1191,male ,Japan,231.0,p,Early to intermediate,0.06493506493506493,0.01621266971252881,60,69,1998,1998
1192,female,Japan,334.0,p,Early to intermediate,0.0658682634730539,0.013572783984507914,60,69,1998,1998
1193,,Japan,391.0,p,Early to intermediate,0.12531969309462915,0.016743488837711224,70,79,1998,1998
1194,male ,Japan,180.0,p,Early to intermediate,0.10555555555555557,0.02290239922498582,70,79,1998,1998
1195,female,Japan,211.0,p,Early to intermediate,0.14218009478672985,0.024042312171768537,70,79,1998,1998
1196,,Japan,90.0,p,Early to intermediate,0.24444444444444444,0.045300399559764906,80,95,1998,1998
1197,male ,Japan,32.0,p,Early to intermediate,0.21875,0.07307924583542855,80,95,1998,1998
1198,female,Japan,58.0,p,Early to intermediate,0.25862068965517243,0.05749603112801239,80,95,1998,1998
1199,,Japan,1486.0,p,Late,0.008748317631224764,0.002415710213240115,50,95,1998,1998
1200,male ,Japan,597.0,p,Late,0.01675041876046901,0.005252397112764875,50,95,1998,1998
1201,female,Japan,889.0,p,Late,0.003374578177727784,0.0019450234729413106,50,95,1998,1998
1202,,Japan,440.0,p,Late,0.004545454545454545,0.003206808590692676,50,59,1998,1998
1203,male ,Japan,155.0,p,Late,0.0,0.0,50,59,1998,1998
1204,female,Japan,285.0,p,Late,0.007017543859649123,0.004944711134424521,50,59,1998,1998
1205,,Japan,565.0,p,Late,0.012389380530973451,0.004653647114989857,60,69,1998,1998
1206,male ,Japan,231.0,p,Late,0.025974025974025976,0.010465233299030914,60,69,1998,1998
1207,female,Japan,334.0,p,Late,0.0029940119760479052,0.002989526562329195,60,69,1998,1998
1208,,Japan,391.0,p,Late,0.005115089514066497,0.0036076522015699546,70,79,1998,1998
1209,male ,Japan,180.0,p,Late,0.011111111111111113,0.007812971522121846,70,79,1998,1998
1210,female,Japan,211.0,p,Late,0.0,0.0,70,79,1998,1998
1211,,Japan,90.0,p,Late,0.022222222222222227,0.015537908861780022,80,95,1998,1998
1212,male ,Japan,32.0,p,Late,0.0625,0.0427908248050911,80,95,1998,1998
1213,female,Japan,58.0,p,Late,0.0,0.0,80,95,1998,1998
1214,,Japan,1486.0,p,Late-wet,0.006729475100942128,0.002120874471397095,50,95,1998,1998
1215,male ,Japan,597.0,p,Late-wet,0.011725293132328308,0.0044056858787776855,50,95,1998,1998
1216,female,Japan,889.0,p,Late-wet,0.003374578177727784,0.0019450234729413106,50,95,1998,1998
1217,,Japan,440.0,p,Late-wet,0.004545454545454545,0.003206808590692676,50,59,1998,1998
1218,male ,Japan,155.0,p,Late-wet,0.0,0.0,50,59,1998,1998
1219,female,Japan,285.0,p,Late-wet,0.007017543859649123,0.004944711134424521,50,59,1998,1998
1220,,Japan,565.0,p,Late-wet,0.008849557522123894,0.003940091830785214,60,69,1998,1998
1221,male ,Japan,231.0,p,Late-wet,0.017316017316017316,0.008582720196735352,60,69,1998,1998
1222,female,Japan,334.0,p,Late-wet,0.0029940119760479052,0.002989526562329195,60,69,1998,1998
1223,,Japan,391.0,p,Late-wet,0.005115089514066497,0.0036076522015699546,70,79,1998,1998
1224,male ,Japan,180.0,p,Late-wet,0.011111111111111113,0.007812971522121846,70,79,1998,1998
1225,female,Japan,211.0,p,Late-wet,0.0,0.0,70,79,1998,1998
1226,,Japan,90.0,p,Late-wet,0.011111111111111113,0.01104921028901948,80,95,1998,1998
1227,male ,Japan,32.0,p,Late-wet,0.03125,0.030757843257858637,80,95,1998,1998
1228,female,Japan,58.0,p,Late-wet,0.0,0.0,80,95,1998,1998
1229,,Japan,1486.0,p,Late-dry,0.002018842530282638,0.0011644021233776381,50,95,1998,1998
1230,male ,Japan,597.0,p,Late-dry,0.005025125628140704,0.0028939588612122303,50,95,1998,1998
1231,female,Japan,889.0,p,Late-dry,0.0,0.0,50,95,1998,1998
1232,,Japan,440.0,p,Late-dry,0.0,0.0,50,59,1998,1998
1233,male ,Japan,155.0,p,Late-dry,0.0,0.0,50,59,1998,1998
1234,female,Japan,285.0,p,Late-dry,0.0,0.0,50,59,1998,1998
1235,,Japan,565.0,p,Late-dry,0.003539823008849557,0.0024985987796758173,60,69,1998,1998
1236,male ,Japan,231.0,p,Late-dry,0.008658008658008658,0.006095576262700718,60,69,1998,1998
1237,female,Japan,334.0,p,Late-dry,0.0,0.0,60,69,1998,1998
1238,,Japan,391.0,p,Late-dry,0.0,0.0,70,79,1998,1998
1239,male ,Japan,180.0,p,Late-dry,0.0,0.0,70,79,1998,1998
1240,female,Japan,211.0,p,Late-dry,0.0,0.0,70,79,1998,1998
1241,,Japan,90.0,p,Late-dry,0.011111111111111113,0.01104921028901948,80,95,1998,1998
1242,male ,Japan,32.0,p,Late-dry,0.03125,0.030757843257858637,80,95,1998,1998
1243,female,Japan,58.0,p,Late-dry,0.0,0.0,80,95,1998,1998
1244,,Japan,1486.0,p,Any,0.09757738896366083,0.0076978629695462035,50,95,1998,1998
1245,male ,Japan,597.0,p,Any,0.09547738693467336,0.01202742925443138,50,95,1998,1998
1246,female,Japan,889.0,p,Any,0.09898762654668168,0.010016245316146376,50,95,1998,1998
1247,,Japan,440.0,p,Any,0.05909090909090909,0.011241074596168915,50,59,1998,1998
1248,male ,Japan,155.0,p,Any,0.03870967741935484,0.015494273300771343,50,59,1998,1998
1249,female,Japan,285.0,p,Any,0.07017543859649122,0.015131104992555038,50,59,1998,1998
1250,,Japan,565.0,p,Any,0.07787610619469026,0.011273857164273069,60,69,1998,1998
1251,male ,Japan,231.0,p,Any,0.09090909090909093,0.018914781331283614,60,69,1998,1998
1252,female,Japan,334.0,p,Any,0.0688622754491018,0.0138555704949216,60,69,1998,1998
1253,,Japan,391.0,p,Any,0.13043478260869565,0.017031755363990476,70,79,1998,1998
1254,male ,Japan,180.0,p,Any,0.11666666666666667,0.02392761718595337,70,79,1998,1998
1255,female,Japan,211.0,p,Any,0.14218009478672985,0.024042312171768537,70,79,1998,1998
1256,,Japan,90.0,p,Any,0.26666666666666666,0.04661372658534007,80,95,1998,1998
1257,male ,Japan,32.0,p,Any,0.28125,0.07948042948974922,80,95,1998,1998
1258,female,Japan,58.0,p,Any,0.25862068965517243,0.05749603112801239,80,95,1998,1998
1259,,Japan,1486.0,p,Early to intermediate,0.08882907133243607,0.00738019919244895,50,95,1998,1998
1260,male ,Japan,597.0,p,Early to intermediate,0.07872696817420435,0.01102221243346722,50,95,1998,1998
1261,female,Japan,889.0,p,Early to intermediate,0.09561304836895387,0.00986245071103604,50,95,1998,1998
1262,,Japan,440.0,p,Early to intermediate,0.054545454545454536,0.010826130838884505,50,59,1998,1998
1263,male ,Japan,155.0,p,Early to intermediate,0.03870967741935484,0.015494273300771343,50,59,1998,1998
1264,female,Japan,285.0,p,Early to intermediate,0.06315789473684211,0.014408693169037954,50,59,1998,1998
1265,,Japan,565.0,p,Early to intermediate,0.06548672566371681,0.01040746961379453,60,69,1998,1998
1266,male ,Japan,231.0,p,Early to intermediate,0.06493506493506493,0.01621266971252881,60,69,1998,1998
1267,female,Japan,334.0,p,Early to intermediate,0.0658682634730539,0.013572783984507914,60,69,1998,1998
1268,,Japan,391.0,p,Early to intermediate,0.12531969309462915,0.016743488837711224,70,79,1998,1998
1269,male ,Japan,180.0,p,Early to intermediate,0.10555555555555557,0.02290239922498582,70,79,1998,1998
1270,female,Japan,211.0,p,Early to intermediate,0.14218009478672985,0.024042312171768537,70,79,1998,1998
1271,,Japan,90.0,p,Early to intermediate,0.24444444444444444,0.045300399559764906,80,95,1998,1998
1272,male ,Japan,32.0,p,Early to intermediate,0.21875,0.07307924583542855,80,95,1998,1998
1273,female,Japan,58.0,p,Early to intermediate,0.25862068965517243,0.05749603112801239,80,95,1998,1998
1274,,Japan,1486.0,p,Late,0.008748317631224764,0.002415710213240115,50,95,1998,1998
1275,male ,Japan,597.0,p,Late,0.01675041876046901,0.005252397112764875,50,95,1998,1998
1276,female,Japan,889.0,p,Late,0.003374578177727784,0.0019450234729413106,50,95,1998,1998
1277,,Japan,440.0,p,Late,0.004545454545454545,0.003206808590692676,50,59,1998,1998
1278,male ,Japan,155.0,p,Late,0.0,0.0,50,59,1998,1998
1279,female,Japan,285.0,p,Late,0.007017543859649123,0.004944711134424521,50,59,1998,1998
1280,,Japan,565.0,p,Late,0.012389380530973451,0.004653647114989857,60,69,1998,1998
1281,male ,Japan,231.0,p,Late,0.025974025974025976,0.010465233299030914,60,69,1998,1998
1282,female,Japan,334.0,p,Late,0.0029940119760479052,0.002989526562329195,60,69,1998,1998
1283,,Japan,391.0,p,Late,0.005115089514066497,0.0036076522015699546,70,79,1998,1998
1284,male ,Japan,180.0,p,Late,0.011111111111111113,0.007812971522121846,70,79,1998,1998
1285,female,Japan,211.0,p,Late,0.0,0.0,70,79,1998,1998
1286,,Japan,90.0,p,Late,0.022222222222222227,0.015537908861780022,80,95,1998,1998
1287,male ,Japan,32.0,p,Late,0.0625,0.0427908248050911,80,95,1998,1998
1288,female,Japan,58.0,p,Late,0.0,0.0,80,95,1998,1998
1289,,Japan,1486.0,p,Late-wet,0.006729475100942128,0.002120874471397095,50,95,1998,1998
1290,male ,Japan,597.0,p,Late-wet,0.011725293132328308,0.0044056858787776855,50,95,1998,1998
1291,female,Japan,889.0,p,Late-wet,0.003374578177727784,0.0019450234729413106,50,95,1998,1998
1292,,Japan,440.0,p,Late-wet,0.004545454545454545,0.003206808590692676,50,59,1998,1998
1293,male ,Japan,155.0,p,Late-wet,0.0,0.0,50,59,1998,1998
1294,female,Japan,285.0,p,Late-wet,0.007017543859649123,0.004944711134424521,50,59,1998,1998
1295,,Japan,565.0,p,Late-wet,0.008849557522123894,0.003940091830785214,60,69,1998,1998
1296,male ,Japan,231.0,p,Late-wet,0.017316017316017316,0.008582720196735352,60,69,1998,1998
1297,female,Japan,334.0,p,Late-wet,0.0029940119760479052,0.002989526562329195,60,69,1998,1998
1298,,Japan,391.0,p,Late-wet,0.005115089514066497,0.0036076522015699546,70,79,1998,1998
1299,male ,Japan,180.0,p,Late-wet,0.011111111111111113,0.007812971522121846,70,79,1998,1998
1300,female,Japan,211.0,p,Late-wet,0.0,0.0,70,79,1998,1998
1301,,Japan,90.0,p,Late-wet,0.011111111111111113,0.01104921028901948,80,95,1998,1998
1302,male ,Japan,32.0,p,Late-wet,0.03125,0.030757843257858637,80,95,1998,1998
1303,female,Japan,58.0,p,Late-wet,0.0,0.0,80,95,1998,1998
1304,,Japan,1486.0,p,Late-dry,0.002018842530282638,0.0011644021233776381,50,95,1998,1998
1305,male ,Japan,597.0,p,Late-dry,0.005025125628140704,0.0028939588612122303,50,95,1998,1998
1306,female,Japan,889.0,p,Late-dry,0.0,0.0,50,95,1998,1998
1307,,Japan,440.0,p,Late-dry,0.0,0.0,50,59,1998,1998
1308,male ,Japan,155.0,p,Late-dry,0.0,0.0,50,59,1998,1998
1309,female,Japan,285.0,p,Late-dry,0.0,0.0,50,59,1998,1998
1310,,Japan,565.0,p,Late-dry,0.003539823008849557,0.0024985987796758173,60,69,1998,1998
1311,male ,Japan,231.0,p,Late-dry,0.008658008658008658,0.006095576262700718,60,69,1998,1998
1312,female,Japan,334.0,p,Late-dry,0.0,0.0,60,69,1998,1998
1313,,Japan,391.0,p,Late-dry,0.0,0.0,70,79,1998,1998
1314,male ,Japan,180.0,p,Late-dry,0.0,0.0,70,79,1998,1998
1315,female,Japan,211.0,p,Late-dry,0.0,0.0,70,79,1998,1998
1316,,Japan,90.0,p,Late-dry,0.011111111111111113,0.01104921028901948,80,95,1998,1998
1317,male ,Japan,32.0,p,Late-dry,0.03125,0.030757843257858637,80,95,1998,1998
1318,female,Japan,58.0,p,Late-dry,0.0,0.0,80,95,1998,1998
1319,,France,2089.0,p,Any,0.25514600287218764,0.0095380751714045,60,95,1995,1997
1320,male ,France,887.0,p,Any,0.2322435174746336,0.014178220831931324,60,95,1995,1997
1321,female,France,1202.0,p,Any,0.2720465890183028,0.012835748567290629,60,95,1995,1997
1322,,France,1086.0,p,Any,0.1261510128913444,0.010075083447818607,60,69,1995,1997
1323,male ,France,475.0,p,Any,0.19789473684210526,0.01828041286947657,60,69,1995,1997
1324,female,France,611.0,p,Any,0.07037643207855973,0.010347765549140851,60,69,1995,1997
1325,,France,785.0,p,Any,0.2853503184713376,0.016117621571452946,70,79,1995,1997
1326,male ,France,321.0,p,Any,0.2398753894080997,0.023833220288018868,70,79,1995,1997
1327,female,France,464.0,p,Any,0.3168103448275862,0.021597890134713315,70,79,1995,1997
1328,,France,218.0,p,Any,0.7889908256880734,0.02763493191199125,80,95,1995,1997
1329,male ,France,91.0,p,Any,0.38461538461538464,0.05099950339475353,80,95,1995,1997
1330,female,France,127.0,p,Any,1.078740157480315,,80,95,1995,1997
1331,,France,2089.0,p,Early to intermediate,0.2369554810914313,0.009303344392459641,60,95,1995,1997
1332,male ,France,887.0,p,Early to intermediate,0.21307779030439689,0.013749065586099278,60,95,1995,1997
1333,female,France,1202.0,p,Early to intermediate,0.2545757071547421,0.012564870490793776,60,95,1995,1997
1334,,France,1086.0,p,Early to intermediate,0.12338858195211788,0.00997989875629858,60,69,1995,1997
1335,male ,France,475.0,p,Early to intermediate,0.1936842105263158,0.01813229959690216,60,69,1995,1997
1336,female,France,611.0,p,Early to intermediate,0.06873977086743044,0.010235733336553232,60,69,1995,1997
1337,,France,785.0,p,Early to intermediate,0.26878980891719745,0.015823140658701006,70,79,1995,1997
1338,male ,France,321.0,p,Early to intermediate,0.22429906542056074,0.023281361434751312,70,79,1995,1997
1339,female,France,464.0,p,Early to intermediate,0.2995689655172414,0.02126532917767444,70,79,1995,1997
1340,,France,218.0,p,Early to intermediate,0.6880733944954128,0.03137728377469689,80,95,1995,1997
1341,male ,France,91.0,p,Early to intermediate,0.27472527472527475,0.04679289160728792,80,95,1995,1997
1342,female,France,127.0,p,Early to intermediate,0.9842519685039368,0.01104751049736837,80,95,1995,1997
1343,,France,2089.0,p,Late,0.018190521780756343,0.002923929981737668,60,95,1995,1997
1344,male ,France,887.0,p,Late,0.019165727170236752,0.0046036114043190145,60,95,1995,1997
1345,female,France,1202.0,p,Late,0.01747088186356073,0.0037790087254657963,60,95,1995,1997
1346,,France,1086.0,p,Late,0.0027624309392265192,0.0015926858358637685,60,69,1995,1997
1347,male ,France,475.0,p,Late,0.0042105263157894745,0.0029710171159079398,60,69,1995,1997
1348,female,France,611.0,p,Late,0.0016366612111292965,0.0016353213327130296,60,69,1995,1997
1349,,France,785.0,p,Late,0.016560509554140127,0.0045548684778214405,70,79,1995,1997
1350,male ,France,321.0,p,Late,0.01557632398753894,0.006911479033134997,70,79,1995,1997
1351,female,France,464.0,p,Late,0.017241379310344827,0.0060429700803377295,70,79,1995,1997
1352,,France,218.0,p,Late,0.10091743119266056,0.02040114937332977,80,95,1995,1997
1353,male ,France,91.0,p,Late,0.10989010989010987,0.03278539503948441,80,95,1995,1997
1354,female,France,127.0,p,Late,0.09448818897637797,0.02595577266824944,80,95,1995,1997
1355,,France,2089.0,p,Any,0.25514600287218764,0.0095380751714045,60,95,1995,1997
1356,male ,France,887.0,p,Any,0.2322435174746336,0.014178220831931324,60,95,1995,1997
1357,female,France,1202.0,p,Any,0.2720465890183028,0.012835748567290629,60,95,1995,1997
1358,,France,1086.0,p,Any,0.1261510128913444,0.010075083447818607,60,69,1995,1997
1359,male ,France,475.0,p,Any,0.19789473684210526,0.01828041286947657,60,69,1995,1997
1360,female,France,611.0,p,Any,0.07037643207855973,0.010347765549140851,60,69,1995,1997
1361,,France,785.0,p,Any,0.2853503184713376,0.016117621571452946,70,79,1995,1997
1362,male ,France,321.0,p,Any,0.2398753894080997,0.023833220288018868,70,79,1995,1997
1363,female,France,464.0,p,Any,0.3168103448275862,0.021597890134713315,70,79,1995,1997
1364,,France,218.0,p,Any,0.7889908256880734,0.02763493191199125,80,95,1995,1997
1365,male ,France,91.0,p,Any,0.38461538461538464,0.05099950339475353,80,95,1995,1997
1366,female,France,127.0,p,Any,1.078740157480315,,80,95,1995,1997
1367,,France,2089.0,p,Early to intermediate,0.2369554810914313,0.009303344392459641,60,95,1995,1997
1368,male ,France,887.0,p,Early to intermediate,0.21307779030439689,0.013749065586099278,60,95,1995,1997
1369,female,France,1202.0,p,Early to intermediate,0.2545757071547421,0.012564870490793776,60,95,1995,1997
1370,,France,1086.0,p,Early to intermediate,0.12338858195211788,0.00997989875629858,60,69,1995,1997
1371,male ,France,475.0,p,Early to intermediate,0.1936842105263158,0.01813229959690216,60,69,1995,1997
1372,female,France,611.0,p,Early to intermediate,0.06873977086743044,0.010235733336553232,60,69,1995,1997
1373,,France,785.0,p,Early to intermediate,0.26878980891719745,0.015823140658701006,70,79,1995,1997
1374,male ,France,321.0,p,Early to intermediate,0.22429906542056074,0.023281361434751312,70,79,1995,1997
1375,female,France,464.0,p,Early to intermediate,0.2995689655172414,0.02126532917767444,70,79,1995,1997
1376,,France,218.0,p,Early to intermediate,0.6880733944954128,0.03137728377469689,80,95,1995,1997
1377,male ,France,91.0,p,Early to intermediate,0.27472527472527475,0.04679289160728792,80,95,1995,1997
1378,female,France,127.0,p,Early to intermediate,0.9842519685039368,0.01104751049736837,80,95,1995,1997
1379,,France,2089.0,p,Late,0.018190521780756343,0.002923929981737668,60,95,1995,1997
1380,male ,France,887.0,p,Late,0.019165727170236752,0.0046036114043190145,60,95,1995,1997
1381,female,France,1202.0,p,Late,0.01747088186356073,0.0037790087254657963,60,95,1995,1997
1382,,France,1086.0,p,Late,0.0027624309392265192,0.0015926858358637685,60,69,1995,1997
1383,male ,France,475.0,p,Late,0.0042105263157894745,0.0029710171159079398,60,69,1995,1997
1384,female,France,611.0,p,Late,0.0016366612111292965,0.0016353213327130296,60,69,1995,1997
1385,,France,785.0,p,Late,0.016560509554140127,0.0045548684778214405,70,79,1995,1997
1386,male ,France,321.0,p,Late,0.01557632398753894,0.006911479033134997,70,79,1995,1997
1387,female,France,464.0,p,Late,0.017241379310344827,0.0060429700803377295,70,79,1995,1997
1388,,France,218.0,p,Late,0.10091743119266056,0.02040114937332977,80,95,1995,1997
1389,male ,France,91.0,p,Late,0.10989010989010987,0.03278539503948441,80,95,1995,1997
1390,female,France,127.0,p,Late,0.09448818897637797,0.02595577266824944,80,95,1995,1997
1391,,Iceland,939.0,p,Any,0.2310969116080937,0.013756250551539673,50,95,1996,1996
1392,male ,Iceland,413.0,p,Any,0.2348668280871671,0.020859520976733617,50,95,1996,1996
1393,female,Iceland,514.0,p,Any,0.2334630350194553,0.018659244498395282,50,95,1996,1996
1394,,Iceland,333.0,p,Any,0.06906906906906908,0.01389563553739057,50,59,1996,1996
1395,male ,Iceland,154.0,p,Any,0.05844155844155844,0.01890271448391109,50,59,1996,1996
1396,female,Iceland,179.0,p,Any,0.0782122905027933,0.020069032833359958,50,59,1996,1996
1397,,Iceland,330.0,p,Any,0.18787878787878787,0.02150266713153632,60,69,1996,1996
1398,male ,Iceland,133.0,p,Any,0.16541353383458646,0.03221776195525644,60,69,1996,1996
1399,female,Iceland,197.0,p,Any,0.20304568527918784,0.028660283540693707,60,69,1996,1996
1400,,Iceland,213.0,p,Any,0.4084507042253521,0.03368026451860248,70,79,1996,1996
1401,male ,Iceland,102.0,p,Any,0.4705882352941176,0.049421650024518,70,79,1996,1996
1402,female,Iceland,111.0,p,Any,0.35135135135135137,0.045312088880265375,70,79,1996,1996
1403,,Iceland,55.0,p,Any,0.8181818181818182,0.05200705032248685,80,95,1996,1996
1404,male ,Iceland,24.0,p,Any,0.75,0.08838834764831845,80,95,1996,1996
1405,female,Iceland,31.0,p,Any,0.8709677419354839,0.060210098403702124,80,95,1996,1996
1406,,Iceland,939.0,p,Early to intermediate,0.1970181043663472,0.012979953861853471,50,95,1996,1996
1407,male ,Iceland,413.0,p,Early to intermediate,0.2033898305084746,0.019806717826928458,50,95,1996,1996
1408,female,Iceland,514.0,p,Early to intermediate,0.1964980544747081,0.01752633199933461,50,95,1996,1996
1409,,Iceland,333.0,p,Early to intermediate,0.06606606606606606,0.01361210168394708,50,59,1996,1996
1410,male ,Iceland,154.0,p,Early to intermediate,0.05844155844155844,0.01890271448391109,50,59,1996,1996
1411,female,Iceland,179.0,p,Early to intermediate,0.07262569832402235,0.01939751845370552,50,59,1996,1996
1412,,Iceland,330.0,p,Early to intermediate,0.17575757575757575,0.020952099071915947,60,69,1996,1996
1413,male ,Iceland,133.0,p,Early to intermediate,0.15037593984962405,0.03099393787003317,60,69,1996,1996
1414,female,Iceland,197.0,p,Early to intermediate,0.1928934010152284,0.02811195320490837,60,69,1996,1996
1415,,Iceland,213.0,p,Early to intermediate,0.35211267605633795,0.032726591061705536,70,79,1996,1996
1416,male ,Iceland,102.0,p,Early to intermediate,0.4215686274509804,0.04889449624186604,70,79,1996,1996
1417,female,Iceland,111.0,p,Early to intermediate,0.2882882882882883,0.042993625247573664,70,79,1996,1996
1418,,Iceland,55.0,p,Early to intermediate,0.5454545454545454,0.06714081326145421,80,95,1996,1996
1419,male ,Iceland,24.0,p,Early to intermediate,0.5,0.10206207261596577,80,95,1996,1996
1420,female,Iceland,31.0,p,Early to intermediate,0.5806451612903226,0.08862686513992751,80,95,1996,1996
1421,,Iceland,914.0,p,Late,0.0350109409190372,0.006079809730751892,50,95,1996,1996
1422,male ,Iceland,448.0,p,Late,0.029017857142857144,0.007930476519991602,50,95,1996,1996
1423,female,Iceland,487.0,p,Late,0.03901437371663245,0.008774174860159549,50,95,1996,1996
1424,,Iceland,333.0,p,Late,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1425,male ,Iceland,166.0,p,Late,0.0,0.0,50,59,1996,1996
1426,female,Iceland,167.0,p,Late,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1427,,Iceland,333.0,p,Late,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1428,male ,Iceland,133.0,p,Late,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1429,female,Iceland,200.0,p,Late,0.01,0.007035623639735146,60,69,1996,1996
1430,,Iceland,207.0,p,Late,0.05797101449275361,0.016242482612208533,70,79,1996,1996
1431,male ,Iceland,98.0,p,Late,0.051020408163265314,0.02222733335565147,70,79,1996,1996
1432,female,Iceland,108.0,p,Late,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1433,,Iceland,49.0,p,Late,0.30612244897959184,0.06584017370633362,80,95,1996,1996
1434,male ,Iceland,28.0,p,Late,0.21428571428571427,0.07754430690597278,80,95,1996,1996
1435,female,Iceland,26.0,p,Late,0.3461538461538461,0.09330087000722767,80,95,1996,1996
1436,,Iceland,914.0,p,Late-wet,0.006564551422319475,0.0026711560219076125,50,95,1996,1996
1437,male ,Iceland,448.0,p,Late-wet,0.006696428571428571,0.003853218279144444,50,95,1996,1996
1438,female,Iceland,487.0,p,Late-wet,0.006160164271047228,0.0035456010421223727,50,95,1996,1996
1439,,Iceland,333.0,p,Late-wet,0.0,0.0,50,59,1996,1996
1440,male ,Iceland,166.0,p,Late-wet,0.0,0.0,50,59,1996,1996
1441,female,Iceland,167.0,p,Late-wet,0.0,0.0,50,59,1996,1996
1442,,Iceland,333.0,p,Late-wet,0.0,0.0,60,69,1996,1996
1443,male ,Iceland,133.0,p,Late-wet,0.0,0.0,60,69,1996,1996
1444,female,Iceland,200.0,p,Late-wet,0.0,0.0,60,69,1996,1996
1445,,Iceland,207.0,p,Late-wet,0.004830917874396135,0.004819234863642938,70,79,1996,1996
1446,male ,Iceland,98.0,p,Late-wet,0.010204081632653059,0.010151886499405334,70,79,1996,1996
1447,female,Iceland,108.0,p,Late-wet,0.0,0.0,70,79,1996,1996
1448,,Iceland,49.0,p,Late-wet,0.1020408163265306,0.04324313986644701,80,95,1996,1996
1449,male ,Iceland,28.0,p,Late-wet,0.07142857142857142,0.04867036741923192,80,95,1996,1996
1450,female,Iceland,26.0,p,Late-wet,0.1153846153846154,0.06265626800161944,80,95,1996,1996
1451,,Iceland,914.0,p,Late-dry,0.03172866520787746,0.005797641281871848,50,95,1996,1996
1452,male ,Iceland,448.0,p,Late-dry,0.024553571428571428,0.007311728219142888,50,95,1996,1996
1453,female,Iceland,487.0,p,Late-dry,0.03696098562628337,0.008549273918497713,50,95,1996,1996
1454,,Iceland,333.0,p,Late-dry,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1455,male ,Iceland,166.0,p,Late-dry,0.0,0.0,50,59,1996,1996
1456,female,Iceland,167.0,p,Late-dry,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1457,,Iceland,333.0,p,Late-dry,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1458,male ,Iceland,133.0,p,Late-dry,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1459,female,Iceland,200.0,p,Late-dry,0.01,0.007035623639735146,60,69,1996,1996
1460,,Iceland,207.0,p,Late-dry,0.05314009661835749,0.015590816501310376,70,79,1996,1996
1461,male ,Iceland,98.0,p,Late-dry,0.040816326530612235,0.0199873311965045,70,79,1996,1996
1462,female,Iceland,108.0,p,Late-dry,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1463,,Iceland,49.0,p,Late-dry,0.2653061224489796,0.06307086779237299,80,95,1996,1996
1464,male ,Iceland,28.0,p,Late-dry,0.17857142857142858,0.07237888244444443,80,95,1996,1996
1465,female,Iceland,26.0,p,Late-dry,0.3076923076923077,0.09051513929454648,80,95,1996,1996
1466,,Iceland,939.0,p,Any,0.2310969116080937,0.013756250551539673,50,95,1996,1996
1467,male ,Iceland,413.0,p,Any,0.2348668280871671,0.020859520976733617,50,95,1996,1996
1468,female,Iceland,514.0,p,Any,0.2334630350194553,0.018659244498395282,50,95,1996,1996
