index,sex,area,effective_sample_size,data_type,value,standard_error,age_start,age_end,year_start,year_end
3388,male,CHN,537,p,0.19925512104283047,0.01723711932563711,60,69,2006,2007
3389,female,CHN,534,p,0.1797752808988764,0.016617312464766904,60,69,2006,2007
3390,,CHN,540,p,0.21666666666666667,0.01772851972169797,70,95,2006,2007
3391,male,CHN,235,p,0.28936170212765955,0.029580866981198044,70,95,2006,2007
3392,female,CHN,295,p,0.15593220338983052,0.02112251199556506,70,95,2006,2007
3393,,CHN,6581,p,0.000607810363166692,0.00030381280918559417,30,95,2006,2007
3394,male,CHN,3062,p,0.0009797517962116264,0.0005653827921929118,30,95,2006,2007
3395,female,CHN,3519,p,0.0002841716396703609,0.00028413126004107414,30,95,2006,2007
3396,,CHN,1120,p,0.00044642857142857136,0.0006312043993141657,30,39,2006,2007
3397,male,CHN,549,p,0.0009107468123861566,0.0012874038437433054,30,39,2006,2007
3398,female,CHN,671,p,0.0007451564828614009,0.001053417704156277,30,39,2006,2007
3399,,CHN,1312,p,0.00038109756097560977,0.0005388506326312184,40,49,2006,2007
3400,male,CHN,597,p,0.0008375209380234506,0.001183937371514239,40,49,2006,2007
3401,female,CHN,715,p,0.0006993006993006992,0.000988614682257827,40,49,2006,2007
3402,,CHN,2438,p,0.00041017227235438887,0.000410088143080126,50,59,2006,2007
3403,male,CHN,1134,p,0.0008818342151675485,0.0008814453136204461,50,59,2006,2007
3404,female,CHN,1304,p,0.0003834355828220859,0.0005421558307044235,50,59,2006,2007
3405,,CHN,1071,p,0.0009337068160597573,0.0009332708100513652,60,69,2006,2007
3406,male,CHN,537,p,0.00186219739292365,0.0018604626953949177,60,69,2006,2007
3407,female,CHN,534,p,0.0009363295880149813,0.0013235499272630526,60,69,2006,2007
3408,,CHN,540,p,0.003703703703703704,0.002614059664717243,70,95,2006,2007
3409,male,CHN,235,p,0.00425531914893617,0.00424625562608155,70,95,2006,2007
3410,female,CHN,295,p,0.003389830508474576,0.003384080155719355,70,95,2006,2007
3411,,CHN,6581,p,0.000607810363166692,0.00030381280918559417,30,95,2006,2007
3412,male,CHN,3062,p,0.0009797517962116264,0.0005653827921929118,30,95,2006,2007
3413,female,CHN,3519,p,0.0002841716396703609,0.00028413126004107414,30,95,2006,2007
3414,,CHN,1120,p,0.00044642857142857136,0.0006312043993141657,30,39,2006,2007
3415,male,CHN,549,p,0.0009107468123861566,0.0012874038437433054,30,39,2006,2007
3416,female,CHN,671,p,0.0007451564828614009,0.001053417704156277,30,39,2006,2007
3417,,CHN,1312,p,0.00038109756097560977,0.0005388506326312184,40,49,2006,2007
3418,male,CHN,597,p,0.0008375209380234506,0.001183937371514239,40,49,2006,2007
3419,female,CHN,715,p,0.0006993006993006992,0.000988614682257827,40,49,2006,2007
3420,,CHN,2438,p,0.00041017227235438887,0.000410088143080126,50,59,2006,2007
3421,male,CHN,1134,p,0.0008818342151675485,0.0008814453136204461,50,59,2006,2007
3422,female,CHN,1304,p,0.0003834355828220859,0.0005421558307044235,50,59,2006,2007
3423,,CHN,1071,p,0.0009337068160597573,0.0009332708100513652,60,69,2006,2007
3424,male,CHN,537,p,0.00186219739292365,0.0018604626953949177,60,69,2006,2007
3425,female,CHN,534,p,0.0009363295880149813,0.0013235499272630526,60,69,2006,2007
3426,,CHN,540,p,0.003703703703703704,0.002614059664717243,70,95,2006,2007
3427,male,CHN,235,p,0.00425531914893617,0.00424625562608155,70,95,2006,2007
3428,female,CHN,295,p,0.003389830508474576,0.003384080155719355,70,95,2006,2007
3429,,CHN,6581,p,7.59762953958365e-05,0.0001074426255887363,30,95,2006,2007
3430,male,CHN,3062,p,0.00016329196603527107,0.0002309108577404625,30,95,2006,2007
3431,female,CHN,3519,p,0.00014208581983518045,0.00020092541758415607,30,95,2006,2007
3432,,CHN,1120,p,0.00044642857142857136,0.0006312043993141657,30,39,2006,2007
3433,male,CHN,549,p,0.0009107468123861566,0.0012874038437433054,30,39,2006,2007
3434,female,CHN,671,p,0.0007451564828614009,0.001053417704156277,30,39,2006,2007
3435,,CHN,1312,p,0.00038109756097560977,0.0005388506326312184,40,49,2006,2007
3436,male,CHN,597,p,0.0008375209380234506,0.001183937371514239,40,49,2006,2007
3437,female,CHN,715,p,0.0006993006993006992,0.000988614682257827,40,49,2006,2007
3438,,CHN,2438,p,0.00020508613617719443,0.0002900058525716632,50,59,2006,2007
3439,male,CHN,1134,p,0.0004409171075837742,0.0006234134711296372,50,59,2006,2007
3440,female,CHN,1304,p,0.0003834355828220859,0.0005421558307044235,50,59,2006,2007
3441,,CHN,1071,p,0.00046685340802987853,0.0006600762878732997,60,69,2006,2007
3442,male,CHN,537,p,0.000931098696461825,0.0013161592391469734,60,69,2006,2007
3443,female,CHN,534,p,0.0009363295880149813,0.0013235499272630526,60,69,2006,2007
3444,,CHN,540,p,0.000925925925925926,0.0013088506317076546,70,95,2006,2007
3445,male,CHN,235,p,0.002127659574468085,0.00300576229521448,70,95,2006,2007
3446,female,CHN,295,p,0.001694915254237288,0.0023949399458294642,70,95,2006,2007
3447,,ITA,845,p,0.6023668639053255,0.016836176362988925,61,95,2005,2006
3448,male,ITA,388,p,0.5592783505154639,0.02520463042265637,61,95,2005,2006
3449,female,ITA,457,p,0.6389496717724289,0.02246772490472956,61,95,2005,2006
3450,,ITA,145,p,0.503448275862069,0.04152175245401221,61,64,2005,2006
3451,,ITA,244,p,0.5040983606557377,0.032008144675590086,65,69,2005,2006
3452,,ITA,188,p,0.6382978723404256,0.03504356699593328,70,74,2005,2006
3453,,ITA,150,p,0.7466666666666667,0.03551108329855676,75,79,2005,2006
3454,,ITA,118,p,0.6864406779661016,0.04270909417699975,80,95,2005,2006
3455,,ITA,845,p,0.5680473372781065,0.017040486418640095,61,95,2005,2006
3456,male,ITA,388,p,0.5360824742268041,0.025317471609444555,61,95,2005,2006
3457,female,ITA,457,p,0.5951859956236324,0.022961275850934517,61,95,2005,2006
3458,,ITA,145,p,0.4896551724137931,0.04151385182556014,61,64,2005,2006
3459,,ITA,244,p,0.4754098360655738,0.03197048612300575,65,69,2005,2006
3460,,ITA,188,p,0.6063829787234043,0.0356312871897372,70,74,2005,2006
3461,,ITA,150,p,0.72,0.03666060555964672,75,79,2005,2006
3462,,ITA,118,p,0.6016949152542372,0.0450666309161312,80,95,2005,2006
3463,,ITA,845,p,0.4721893491124261,0.01717389541325254,61,95,2005,2006
3464,male,ITA,388,p,0.461340206185567,0.025307664599483744,61,95,2005,2006
3465,female,ITA,457,p,0.4814004376367615,0.02337282531944607,61,95,2005,2006
3466,,ITA,145,p,0.4482758620689655,0.04129996355974775,61,64,2005,2006
3467,,ITA,244,p,0.430327868852459,0.0316969379850566,65,69,2005,2006
3468,,ITA,188,p,0.5,0.03646624787447364,70,74,2005,2006
3469,,ITA,150,p,0.58,0.040298883359219766,75,79,2005,2006
3470,,ITA,118,p,0.4067796610169492,0.045221673257437256,80,95,2005,2006
3471,,ITA,845,p,0.09585798816568047,0.010127543687811524,61,95,2005,2006
3472,male,ITA,388,p,0.07474226804123711,0.01335053392975381,61,95,2005,2006
3473,female,ITA,457,p,0.1137855579868709,0.014854392094889816,61,95,2005,2006
3474,,ITA,145,p,0.04137931034482759,0.01653982925738791,61,64,2005,2006
3475,,ITA,244,p,0.04508196721311476,0.013282797861827057,65,69,2005,2006
3476,,ITA,188,p,0.10638297872340426,0.02248706963697563,70,74,2005,2006
3477,,ITA,150,p,0.14,0.028331372481167707,75,79,2005,2006
3478,,ITA,118,p,0.1949152542372881,0.036467224418705764,80,95,2005,2006
3479,,ITA,845,p,0.03431952662721893,0.006262662601727794,61,95,2005,2006
3480,male,ITA,388,p,0.0231958762886598,0.007641757842091534,61,95,2005,2006
3481,female,ITA,457,p,0.0437636761487965,0.009569327458395135,61,95,2005,2006
3482,,ITA,145,p,0.013793103448275862,0.00968569999803871,61,64,2005,2006
3483,,ITA,244,p,0.02868852459016393,0.010686572919622444,65,69,2005,2006
3484,,ITA,188,p,0.031914893617021274,0.012819602091286304,70,74,2005,2006
3485,,ITA,150,p,0.02666666666666667,0.013154354299509992,75,79,2005,2006
3486,,ITA,118,p,0.0847457627118644,0.025638278852014102,80,95,2005,2006
3487,,ITA,845,p,0.021301775147929,0.004967111899232622,61,95,2005,2006
3488,male,ITA,388,p,0.01288659793814433,0.005725808260534445,61,95,2005,2006
3489,female,ITA,457,p,0.028446389496717725,0.007776583886220757,61,95,2005,2006
3490,,ITA,845,p,0.01301775147928994,0.003899368728414149,61,95,2005,2006
3491,male,ITA,388,p,0.010309278350515464,0.005128000034781515,61,95,2005,2006
3492,female,ITA,457,p,0.015317286652078776,0.005744880202200026,61,95,2005,2006
3493,,ITA,845,p,0.6023668639053255,0.016836176362988925,61,95,2005,2006
3494,male,ITA,388,p,0.5592783505154639,0.02520463042265637,61,95,2005,2006
3495,female,ITA,457,p,0.6389496717724289,0.02246772490472956,61,95,2005,2006
3496,,ITA,145,p,0.503448275862069,0.04152175245401221,61,64,2005,2006
3497,,ITA,244,p,0.5040983606557377,0.032008144675590086,65,69,2005,2006
3498,,ITA,188,p,0.6382978723404256,0.03504356699593328,70,74,2005,2006
3499,,ITA,150,p,0.7466666666666667,0.03551108329855676,75,79,2005,2006
3500,,ITA,118,p,0.6864406779661016,0.04270909417699975,80,95,2005,2006
3501,,ITA,845,p,0.5680473372781065,0.017040486418640095,61,95,2005,2006
3502,male,ITA,388,p,0.5360824742268041,0.025317471609444555,61,95,2005,2006
3503,female,ITA,457,p,0.5951859956236324,0.022961275850934517,61,95,2005,2006
3504,,ITA,145,p,0.4896551724137931,0.04151385182556014,61,64,2005,2006
3505,,ITA,244,p,0.4754098360655738,0.03197048612300575,65,69,2005,2006
3506,,ITA,188,p,0.6063829787234043,0.0356312871897372,70,74,2005,2006
3507,,ITA,150,p,0.72,0.03666060555964672,75,79,2005,2006
3508,,ITA,118,p,0.6016949152542372,0.0450666309161312,80,95,2005,2006
3509,,ITA,845,p,0.4721893491124261,0.01717389541325254,61,95,2005,2006
3510,male,ITA,388,p,0.461340206185567,0.025307664599483744,61,95,2005,2006
3511,female,ITA,457,p,0.4814004376367615,0.02337282531944607,61,95,2005,2006
3512,,ITA,145,p,0.4482758620689655,0.04129996355974775,61,64,2005,2006
3513,,ITA,244,p,0.430327868852459,0.0316969379850566,65,69,2005,2006
3514,,ITA,188,p,0.5,0.03646624787447364,70,74,2005,2006
3515,,ITA,150,p,0.58,0.040298883359219766,75,79,2005,2006
3516,,ITA,118,p,0.4067796610169492,0.045221673257437256,80,95,2005,2006
3517,,ITA,845,p,0.09585798816568047,0.010127543687811524,61,95,2005,2006
3518,male,ITA,388,p,0.07474226804123711,0.01335053392975381,61,95,2005,2006
3519,female,ITA,457,p,0.1137855579868709,0.014854392094889816,61,95,2005,2006
3520,,ITA,145,p,0.04137931034482759,0.01653982925738791,61,64,2005,2006
3521,,ITA,244,p,0.04508196721311476,0.013282797861827057,65,69,2005,2006
3522,,ITA,188,p,0.10638297872340426,0.02248706963697563,70,74,2005,2006
3523,,ITA,150,p,0.14,0.028331372481167707,75,79,2005,2006
3524,,ITA,118,p,0.1949152542372881,0.036467224418705764,80,95,2005,2006
3525,,ITA,845,p,0.03431952662721893,0.006262662601727794,61,95,2005,2006
3526,male,ITA,388,p,0.0231958762886598,0.007641757842091534,61,95,2005,2006
3527,female,ITA,457,p,0.0437636761487965,0.009569327458395135,61,95,2005,2006
3528,,ITA,145,p,0.013793103448275862,0.00968569999803871,61,64,2005,2006
3529,,ITA,244,p,0.02868852459016393,0.010686572919622444,65,69,2005,2006
3530,,ITA,188,p,0.031914893617021274,0.012819602091286304,70,74,2005,2006
3531,,ITA,150,p,0.02666666666666667,0.013154354299509992,75,79,2005,2006
3532,,ITA,118,p,0.0847457627118644,0.025638278852014102,80,95,2005,2006
3533,,ITA,845,p,0.021301775147929,0.004967111899232622,61,95,2005,2006
3534,male,ITA,388,p,0.01288659793814433,0.005725808260534445,61,95,2005,2006
3535,female,ITA,457,p,0.028446389496717725,0.007776583886220757,61,95,2005,2006
3536,,ITA,845,p,0.01301775147928994,0.003899368728414149,61,95,2005,2006
3537,male,ITA,388,p,0.010309278350515464,0.005128000034781515,61,95,2005,2006
3538,female,ITA,457,p,0.015317286652078776,0.005744880202200026,61,95,2005,2006
3539,,ISL,5272,p,0.4459408194233687,0.006845875404375618,66,91,2002,2006
3540,,ISL,530,p,0.1830188679245283,0.016796392352321308,66,69,2002,2006
3541,,ISL,1582,p,0.20986093552465235,0.010237981244633524,70,74,2002,2006
3542,,ISL,1532,p,0.4419060052219321,0.01268788529545837,75,79,2002,2006
3543,,ISL,1192,p,0.6954697986577181,0.01332957168803644,80,84,2002,2006
3544,,ISL,436,p,0.963302752293578,0.009004402556883591,85,91,2002,2006
3545,,ISL,5272,p,0.3888467374810319,0.006713926710949828,66,91,2002,2006
3546,,ISL,530,p,0.17547169811320756,0.016522219531701132,66,69,2002,2006
3547,,ISL,1582,p,0.1946902654867257,0.009955208345670643,70,74,2002,2006
3548,,ISL,1532,p,0.39882506527415146,0.012510142949658928,75,79,2002,2006
3549,,ISL,1192,p,0.5822147651006712,0.014284992723611216,80,84,2002,2006
3550,,ISL,436,p,0.8302752293577982,0.017977960058723548,85,91,2002,2006
3551,,ISL,5272,p,0.17602427921092564,0.005245124413192063,66,91,2002,2006
3552,,ISL,530,p,0.06792452830188679,0.01092951575485262,66,69,2002,2006
3553,,ISL,1582,p,0.06510745891276865,0.0062028743034953215,70,74,2002,2006
3554,,ISL,1532,p,0.15992167101827676,0.009364490807942298,75,79,2002,2006
3555,,ISL,1192,p,0.28691275167785235,0.013101111197124041,80,84,2002,2006
3556,,ISL,436,p,0.4701834862385321,0.023903042660105168,85,91,2002,2006
3557,,ISL,5272,p,0.21301213960546286,0.005638953238330942,66,91,2002,2006
3558,,ISL,530,p,0.10943396226415096,0.013560359137513222,66,69,2002,2006
3559,,ISL,1582,p,0.1302149178255373,0.00846122235960779,70,74,2002,2006
3560,,ISL,1532,p,0.2389033942558747,0.010894358687867155,75,79,2002,2006
3561,,ISL,1192,p,0.2953020134228188,0.013212852647197366,80,84,2002,2006
3562,,ISL,436,p,0.3600917431192661,0.022989111885138552,85,91,2002,2006
3563,,ISL,5272,p,0.05709408194233687,0.003195523582947952,66,91,2002,2006
3564,male,ISL,2260,p,0.052212389380530966,0.004679377453474196,66,91,2002,2006
3565,female,ISL,3012,p,0.0600929614873838,0.0043303876033413576,66,91,2002,2006
3566,,ISL,530,p,0.007547169811320755,0.003759317992934317,66,69,2002,2006
3567,male,ISL,194,p,0.005154639175257732,0.005141336858435796,66,69,2002,2006
3568,female,ISL,336,p,0.008928571428571428,0.005131848513849197,66,69,2002,2006
3569,,ISL,1582,p,0.015170670037926675,0.003073120776594895,70,74,2002,2006
3570,male,ISL,685,p,0.008759124087591242,0.0035602021251587047,70,74,2002,2006
3571,female,ISL,897,p,0.020066889632107024,0.00468211445109047,70,74,2002,2006
3572,,ISL,1532,p,0.04308093994778068,0.005187412748078483,75,79,2002,2006
3573,male,ISL,687,p,0.033478893740902474,0.006862981877757064,75,79,2002,2006
3574,female,ISL,845,p,0.04970414201183432,0.0074764830733702985,75,79,2002,2006
3575,,ISL,1192,p,0.11325503355704696,0.0091788863964568,80,84,2002,2006
3576,male,ISL,502,p,0.10756972111553784,0.013828666759019052,80,84,2002,2006
3577,female,ISL,690,p,0.11739130434782608,0.012253989945387391,80,84,2002,2006
3578,,ISL,436,p,0.19036697247706424,0.01880168035305834,85,91,2002,2006
3579,male,ISL,192,p,0.203125,0.029035290522106457,85,91,2002,2006
3580,female,ISL,244,p,0.1762295081967213,0.024392005932932732,85,91,2002,2006
3581,,ISL,5272,p,0.03300455235204856,0.002460432399823029,66,91,2002,2006
3582,male,ISL,2260,p,0.03008849557522124,0.003593453857162775,66,91,2002,2006
3583,female,ISL,3012,p,0.0351925630810093,0.0033575175104434557,66,91,2002,2006
3584,,ISL,530,p,0.005660377358490566,0.003258758151779993,66,69,2002,2006
3585,male,ISL,194,p,0.005154639175257732,0.005141336858435796,66,69,2002,2006
3586,female,ISL,336,p,0.005952380952380952,0.004196423545774639,66,69,2002,2006
3587,,ISL,1582,p,0.010113780025284451,0.0025156264446262767,70,74,2002,2006
3588,male,ISL,685,p,0.00583941605839416,0.002911170852942772,70,74,2002,2006
3589,female,ISL,897,p,0.013377926421404682,0.003835955795229169,70,74,2002,2006
3590,,ISL,1532,p,0.024151436031331592,0.00392223228729592,75,79,2002,2006
3591,male,ISL,687,p,0.01455604075691412,0.0045694005407589475,75,79,2002,2006
3592,female,ISL,845,p,0.030769230769230767,0.005940781253496394,75,79,2002,2006
3593,,ISL,1192,p,0.061241610738255035,0.006944837531042978,80,84,2002,2006
3594,male,ISL,502,p,0.06374501992031872,0.010903560619112235,80,84,2002,2006
3595,female,ISL,690,p,0.05942028985507247,0.008999961272751753,80,84,2002,2006
3596,,ISL,436,p,0.1146788990825688,0.015259802774148647,85,91,2002,2006
3597,male,ISL,192,p,0.11458333333333333,0.022987087980669032,85,91,2002,2006
3598,female,ISL,244,p,0.11475409836065575,0.02040427422979376,85,91,2002,2006
3599,,ISL,5272,p,0.02408952959028832,0.002111696244919133,66,91,2002,2006
3600,male,ISL,2260,p,0.02212389380530973,0.003093986969342416,66,91,2002,2006
3601,female,ISL,3012,p,0.0249003984063745,0.0028392272440143805,66,91,2002,2006
3602,,ISL,530,p,0.0018867924528301887,0.0018850116195378481,66,69,2002,2006
3603,male,ISL,194,p,0.002577319587628866,0.003640180274348105,66,69,2002,2006
3604,female,ISL,336,p,0.002976190476190476,0.002971758321123438,66,69,2002,2006
3605,,ISL,1582,p,0.0050568900126422255,0.0017833543225403367,70,74,2002,2006
3606,male,ISL,685,p,0.00291970802919708,0.0020615292085477133,70,74,2002,2006
3607,female,ISL,897,p,0.006688963210702341,0.002721609502711372,70,74,2002,2006
3608,,ISL,1532,p,0.018929503916449087,0.0034816919334244656,75,79,2002,2006
3609,male,ISL,687,p,0.01892285298398836,0.005198361994131436,75,79,2002,2006
3610,female,ISL,845,p,0.01893491124260355,0.004688697271645298,75,79,2002,2006
3611,,ISL,1192,p,0.05201342281879195,0.006431624536805419,80,84,2002,2006
3612,male,ISL,502,p,0.043824701195219126,0.009136426891044231,80,84,2002,2006
3613,female,ISL,690,p,0.05797101449275361,0.008896374116592049,80,84,2002,2006
3614,,ISL,436,p,0.07568807339449543,0.012667174668540494,85,91,2002,2006
3615,male,ISL,192,p,0.08854166666666667,0.02050178345018575,85,91,2002,2006
3616,female,ISL,244,p,0.06557377049180327,0.015846840083639416,85,91,2002,2006
3617,,ISL,5272,p,0.4459408194233687,0.006845875404375618,66,91,2002,2006
3618,,ISL,530,p,0.1830188679245283,0.016796392352321308,66,69,2002,2006
3619,,ISL,1582,p,0.20986093552465235,0.010237981244633524,70,74,2002,2006
3620,,ISL,1532,p,0.4419060052219321,0.01268788529545837,75,79,2002,2006
3621,,ISL,1192,p,0.6954697986577181,0.01332957168803644,80,84,2002,2006
3622,,ISL,436,p,0.0011467889908256881,0.0016208743434452321,85,91,2002,2006
3623,,ISL,5272,p,0.3888467374810319,0.006713926710949828,66,91,2002,2006
3624,,ISL,530,p,0.17547169811320756,0.016522219531701132,66,69,2002,2006
3625,,ISL,1582,p,0.1946902654867257,0.009955208345670643,70,74,2002,2006
3626,,ISL,1532,p,0.39882506527415146,0.012510142949658928,75,79,2002,2006
3627,,ISL,1192,p,0.5822147651006712,0.014284992723611216,80,84,2002,2006
3628,,ISL,436,p,0.8302752293577982,0.017977960058723548,85,91,2002,2006
3629,,ISL,5272,p,0.17602427921092564,0.005245124413192063,66,91,2002,2006
3630,,ISL,530,p,0.06792452830188679,0.01092951575485262,66,69,2002,2006
3631,,ISL,1582,p,0.06510745891276865,0.0062028743034953215,70,74,2002,2006
3632,,ISL,1532,p,0.15992167101827676,0.009364490807942298,75,79,2002,2006
3633,,ISL,1192,p,0.28691275167785235,0.013101111197124041,80,84,2002,2006
3634,,ISL,436,p,0.4701834862385321,0.023903042660105168,85,91,2002,2006
